대학,학년도,전형구분,전형,모집단위,모집,경쟁률,충원,50%cut,70%cut,canon2026
고려대,2026,학생부종합,수시상세,언어학과,1,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,언어학과,7,12,3,1.88,2.04,종합 · 학업우수
고려대,2026,학생부종합,수시상세,역사교육과,4,10.5,4,2.63,3.0,종합 · 계열적합
고려대,2026,학생부종합,수시상세,역사교육과,1,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,역사교육과,6,10.17,2,1.79,1.94,종합 · 학업우수
고려대,2026,학생부종합,수시상세,영어교육과,7,11.29,3,2.33,2.86,종합 · 계열적합
고려대,2026,학생부종합,수시상세,영어교육과,3,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,영어교육과,11,10.36,9,1.81,2.17,종합 · 학업우수
고려대,2026,학생부종합,수시상세,영어영문학과,12,11.08,23,2.41,2.61,종합 · 계열적합
고려대,2026,학생부종합,수시상세,영어영문학과,1,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,영어영문학과,5,6.8,5,1.96,1.96,종합 · 고른기회
고려대,2026,학생부종합,수시상세,영어영문학과,20,10.3,21,2.18,2.44,종합 · 학업우수
고려대,2026,학생부종합,수시상세,자유전공학부,5,10.6,2,1.42,1.5,종합 · 고른기회
고려대,2026,학생부종합,수시상세,자유전공학부,21,16.05,28,2.24,2.56,종합 · 학업우수
고려대,2026,학생부종합,수시상세,정치외교학과,9,16,29,2.0,2.17,종합 · 계열적합
고려대,2026,학생부종합,수시상세,정치외교학과,4,11.75,7,1.63,1.8,종합 · 고른기회
고려대,2026,학생부종합,수시상세,정치외교학과,15,11.87,27,1.61,1.9,종합 · 학업우수
고려대,2026,학생부종합,수시상세,중어중문학과,6,12,16,2.35,2.47,종합 · 계열적합
고려대,2026,학생부종합,수시상세,중어중문학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,중어중문학과,10,9.1,7,3.15,3.27,종합 · 학업우수
고려대,2026,학생부종합,수시상세,지리교육과,4,11.25,4,2.27,2.94,종합 · 계열적합
고려대,2026,학생부종합,수시상세,지리교육과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,지리교육과,7,12.57,1,1.78,1.81,종합 · 학업우수
고려대,2026,학생부종합,수시상세,철학과,3,0,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,종합 · 계열적합
고려대,2026,학생부종합,수시상세,철학과,2,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,철학과,5,24,7,1.74,2.75,종합 · 학업우수
고려대,2026,학생부종합,수시상세,통계학과,11,10.18,6,2.82,3.06,종합 · 계열적합
고려대,2026,학생부종합,수시상세,통계학과,4,7.75,3,1.71,1.72,종합 · 고른기회
고려대,2026,학생부종합,수시상세,통계학과,16,13.25,6,1.7,2.16,종합 · 학업우수
고려대,2026,학생부종합,수시상세,한국사학과,3,0,"미제출 사유 : 등록인원 3명 이하, 추가 안내자료 참고",,,종합 · 계열적합
고려대,2026,학생부종합,수시상세,한국사학과,1,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,한국사학과,5,13.8,2,1.98,2.48,종합 · 학업우수
고려대,2026,학생부종합,수시상세,한문학과,3,0,미제출 사유 : 소수인원 모집,,,종합 · 계열적합
고려대,2026,학생부종합,수시상세,한문학과,1,0,미제출 사유 : 소수인원 모집,,,
고려대,2026,학생부종합,수시상세,한문학과,5,14.2,4,2.18,2.96,종합 · 학업우수
고려대,2026,학생부종합,수시상세,행정학과,9,15.11,15,2.42,2.67,종합 · 계열적합
고려대,2026,학생부종합,수시상세,행정학과,4,9,3,1.57,1.68,종합 · 고른기회
고려대,2026,학생부종합,수시상세,행정학과,14,13.71,2,1.81,2.06,종합 · 학업우수
서강대,2022,학생부교과,학생부교과(고교장추천),경영학,28,11.32,91,850.65,846.8,
서강대,2022,학생부교과,학생부교과(고교장추천),경제학,18,9.22,52,838.38,824.10,
서강대,2022,학생부교과,학생부교과(고교장추천),사회과학부,11,13.45,45,839.85,837.36,
서강대,2022,학생부교과,학생부교과(고교장추천),영미문화계,10,8.50,30,812.99,799.31,
서강대,2022,학생부교과,학생부교과(고교장추천),유럽문화,6,9.50,11,793.78,782.74,
서강대,2022,학생부교과,학생부교과(고교장추천),인문계,14,9.86,37,826.22,818.45,
서강대,2022,학생부교과,학생부교과(고교장추천),중국문화,4,14.00,4,811.55,795.07,
서강대,2022,학생부교과,학생부교과(고교장추천),지식융합미디어학부,15,9.07,42,829.50,820.15,
서강대,2022,학생부종합,학생부종합(고른기회),경영학,13,14.31,13,2.10,2.82,
서강대,2022,학생부종합,학생부종합(고른기회),경제학,7,9.71,10,1.84,2.00,
서강대,2022,학생부종합,학생부종합(고른기회),사회과학부,5,20.60,4,1.70,1.76,
서강대,2022,학생부종합,학생부종합(고른기회),영미문화계,5,9.40,6,1.91,2.09,
서강대,2022,학생부종합,학생부종합(고른기회),인문계,6,11.00,10,1.87,2.22,
서강대,2022,학생부종합,학생부종합(고른기회),지식융합미디어학부,5,19.20,2,1.41,1.44,
서강대,2022,학생부종합,학생부종합(사회통합),경영학,4,9.00,3,1.88,2.08,
서강대,2022,학생부종합,학생부종합(사회통합),경제학,2,10.00,3,-,-,
서강대,2022,학생부종합,학생부종합(사회통합),사회과학부,2,14.50,0,-,-,
서강대,2022,학생부종합,학생부종합(사회통합),영미문화계,2,10.50,3,-,-,
서강대,2022,학생부종합,학생부종합(사회통합),인문계,2,12.00,2,-,-,
서강대,2022,학생부종합,학생부종합(사회통합),지식융합미디어학부,2,12.00,1,-,-,
서강대,2022,학생부종합,학생부종합(일반),경영학,95,10.01,162,2.13,3.09,
서강대,2022,학생부종합,학생부종합(일반),경제학,56,8.00,83,2.20,3.21,
서강대,2022,학생부종합,학생부종합(일반),국어국문학,10,12.30,12,3.25,3.76,
서강대,2022,학생부종합,학생부종합(일반),글로벌한국학,12,13.58,13,2.54,2.96,
서강대,2022,학생부종합,학생부종합(일반),미디어&엔터테인먼트,12,14.42,22,1.54,1.75,
서강대,2022,학생부종합,학생부종합(일반),사학,10,13.80,11,3.20,3.26,
서강대,2022,학생부종합,학생부종합(일반),사회학,11,23.64,17,1.53,1.71,
서강대,2022,학생부종합,학생부종합(일반),신문방송학,12,12.08,12,1.60,1.73,
서강대,2022,학생부종합,학생부종합(일반),심리학,11,13.82,16,1.67,1.81,
서강대,2022,학생부종합,학생부종합(일반),영미문화계,29,10.86,50,2.21,2.56,
서강대,2022,학생부종합,학생부종합(일반),유럽문화,25,14.28,36,3.29,3.62,
서강대,2022,학생부종합,학생부종합(일반),정치외교학,11,19.82,21,2.71,2.82,
서강대,2022,학생부종합,학생부종합(일반),종교학,8,11.75,5,2.58,4.00,
서강대,2022,학생부종합,학생부종합(일반),중국문화,16,10.44,19,3.38,3.56,
서강대,2022,학생부종합,학생부종합(일반),철학,10,11.80,7,3.88,4.39,
서강대,2023,학생부교과,학생부교과(고교장추천),경영학부,28,6.82,91,831.5,825.8,
서강대,2023,학생부교과,학생부교과(고교장추천),경제학과,18,7.78,64,824.9,818.7,
서강대,2023,학생부교과,학생부교과(고교장추천),사회과학부,11,8.36,53,826.7,818.5,
서강대,2023,학생부교과,학생부교과(고교장추천),유럽문화학과,6,16.33,19,814.5,812.2,
서강대,2023,학생부교과,학생부교과(고교장추천),인문학부,14,9.36,52,812.2,810.9,
서강대,2023,학생부교과,학생부교과(고교장추천),중국문화학과,4,15.25,12,798.3,798.3,
서강대,2023,학생부교과,학생부교과(고교장추천),지식융합미디어학부,14,7.79,52,829.9,828.1,
서강대,2023,학생부종합,학생부종합(고른기회),경영학부,13,16.92,32,1.82,2.04,
서강대,2023,학생부종합,학생부종합(고른기회),경제학과,7,10.71,12,1.47,1.58,
서강대,2023,학생부종합,학생부종합(고른기회),사회과학부,5,16.60,8,1.82,1.86,
서강대,2023,학생부종합,학생부종합(고른기회),유럽문화학과,3,8.33,7,-,-,
서강대,2023,학생부종합,학생부종합(고른기회),인문학부,6,12.17,16,1.94,1.97,
서강대,2023,학생부종합,학생부종합(고른기회),중국문화학과,2,9.00,3,-,-,
서강대,2023,학생부종합,학생부종합(고른기회),지식융합미디어학부,5,16.20,9,1.75,2.12,
서강대,2023,학생부종합,학생부종합(사회통합),경영학부,4,10.75,7,1.87,1.87,
서강대,2023,학생부종합,학생부종합(사회통합),경제학과,2,8.00,3,-,-,
서강대,2023,학생부종합,학생부종합(사회통합),사회과학부,2,14.00,6,-,-,
서강대,2023,학생부종합,학생부종합(사회통합),인문학부,2,12.50,4,-,-,
서강대,2023,학생부종합,학생부종합(사회통합),지식융합미디어학부,2,11.50,3,-,-,
서강대,2023,학생부종합,학생부종합(일반),경영학부,93,11.24,265,2.17,3.01,
서강대,2023,학생부종합,학생부종합(일반),경제학과,57,8.93,146,2.27,2.95,
서강대,2023,학생부종합,학생부종합(일반),국어국문학과,10,17.20,18,1.83,3.19,
서강대,2023,학생부종합,학생부종합(일반),글로벌한국학과,12,11.67,19,1.71,1.83,
서강대,2023,학생부종합,학생부종합(일반),미디어&엔터테인먼트학과,12,11.58,18,1.62,1.75,
서강대,2023,학생부종합,학생부종합(일반),사학과,10,17.10,36,3.35,3.68,
서강대,2023,학생부종합,학생부종합(일반),사회학과,11,16.55,42,1.83,1.96,
서강대,2023,학생부종합,학생부종합(일반),신문방송학과,12,10.50,32,1.61,1.65,
서강대,2023,학생부종합,학생부종합(일반),심리학과,11,13.18,32,1.78,2.71,
서강대,2023,학생부종합,학생부종합(일반),유럽문화학과,21,16.90,47,3.12,3.30,
서강대,2023,학생부종합,학생부종합(일반),정치외교학과,11,21.09,36,1.77,1.84,
서강대,2023,학생부종합,학생부종합(일반),종교학과,8,14.75,17,3.52,3.80,
서강대,2023,학생부종합,학생부종합(일반),중국문화학과,15,11.87,30,2.40,2.88,
서강대,2023,학생부종합,학생부종합(일반),철학과,10,26.80,23,3.36,3.67,
서강대,2024,학생부교과,학생부교과(지역균형),경영학부,33,3.97 : 1,70,823.00,818.00,
서강대,2024,학생부교과,학생부교과(지역균형),경제학과,18,5.28 : 1,55,853.00,850.00,
서강대,2024,학생부교과,학생부교과(지역균형),글로벌한국학부,3,6.67 : 1,1,710.00,592.00,
서강대,2024,학생부교과,학생부교과(지역균형),사회과학부,11,7.55 : 1,62,859.00,856.00,
서강대,2024,학생부교과,학생부교과(지역균형),유럽문화학과,6,8.67 : 1,28,824.00,819.00,
서강대,2024,학생부교과,학생부교과(지역균형),인문학부,14,7.29 : 1,65,838.00,836.00,
서강대,2024,학생부교과,학생부교과(지역균형),중국문화학과,4,10.00 : 1,8,844.00,844.00,
서강대,2024,학생부교과,학생부교과(지역균형),지식융합미디어학부,7,6.43 : 1,24,808.00,768.00,
서강대,2024,학생부종합,학생부종합(기회균형),경영학부,14,14.00 : 1,10,1.72,1.84,
서강대,2024,학생부종합,학생부종합(기회균형),경제학과,8,10.38 : 1,10,1.97,2.11,
서강대,2024,학생부종합,학생부종합(기회균형),사회과학부,5,13.00 : 1,8,1.93,2.03,
서강대,2024,학생부종합,학생부종합(기회균형),유럽문화학과,4,9.75 : 1,9,2.03,2.03,
서강대,2024,학생부종합,학생부종합(기회균형),인문학부,7,10.57 : 1,2,1.88,1.94,
서강대,2024,학생부종합,학생부종합(기회균형),중국문화학과,3,8.00 : 1,2,2.45,2.84,
서강대,2024,학생부종합,학생부종합(기회균형),지식융합미디어학부,6,15.50 : 1,2,1.88,2.18,
서강대,2024,학생부종합,학생부종합(서강가치),경영학부,5,11.60 : 1,3,1.96,2.05,
서강대,2024,학생부종합,학생부종합(서강가치),경제학과,3,10.67 : 1,1,3.13,3.56,
서강대,2024,학생부종합,학생부종합(서강가치),사회과학부,3,19.00 : 1,8,1.93,3.36,
서강대,2024,학생부종합,학생부종합(서강가치),인문학부,3,17.67 : 1,2,1.8,3.17,
서강대,2024,학생부종합,학생부종합(서강가치),지식융합미디어학부,3,15.00 : 1,6,1.72,1.8,
서강대,2024,학생부종합,학생부종합(일반),게페르트국제학부,5,17.00 : 1,3,3.34,3.64,
서강대,2024,학생부종합,학생부종합(일반),경영학부,85,11.05 : 1,103,2.94,3.47,
서강대,2024,학생부종합,학생부종합(일반),경제학과,50,9.30 : 1,78,2.42,3.21,
서강대,2024,학생부종합,학생부종합(일반),국어국문학과,10,14.10 : 1,18,2.63,3.2,
서강대,2024,학생부종합,학생부종합(일반),글로벌한국학부,9,10.56 : 1,5,3.02,3.43,
서강대,2024,학생부종합,학생부종합(일반),미디어&엔터테인먼트학과,14,9.64 : 1,13,1.63,1.92,
서강대,2024,학생부종합,학생부종합(일반),사학과,10,21.20 : 1,24,2.89,3.49,
서강대,2024,학생부종합,학생부종합(일반),사회학과,11,16.18 : 1,28,1.67,1.98,
서강대,2024,학생부종합,학생부종합(일반),신문방송학과,18,8.94 : 1,16,1.68,1.99,
서강대,2024,학생부종합,학생부종합(일반),심리학과,11,15.55 : 1,18,1.6,1.74,
서강대,2024,학생부종합,학생부종합(일반),유럽문화학과,20,14.70 : 1,45,2.86,3.33,
서강대,2024,학생부종합,학생부종합(일반),정치외교학과,11,12.00 : 1,24,1.6,1.8,
서강대,2024,학생부종합,학생부종합(일반),종교학과,8,19.88 : 1,9,3.19,3.5,
서강대,2024,학생부종합,학생부종합(일반),중국문화학과,13,9.77 : 1,19,3.05,3.39,
서강대,2024,학생부종합,학생부종합(일반),철학과,10,24.30 : 1,16,3.58,3.73,
서강대,2025,학생부교과,학생부교과(지역균형),AI기반자유전공학부,5,17.80 : 1,8,852.1,851.89,
서강대,2025,학생부교과,학생부교과(지역균형),Science기반자유전공학부,5,16.00 : 1,14,836.73,829.73,
서강대,2025,학생부교과,학생부교과(지역균형),경영학부,26,15.08 : 1,126,853.51,848.72,
서강대,2025,학생부교과,학생부교과(지역균형),경제학과,16,13.56 : 1,57,847.92,836.59,
서강대,2025,학생부교과,학생부교과(지역균형),글로벌한국학부,3,18.33 : 1,0,-,-,
서강대,2025,학생부교과,학생부교과(지역균형),사회과학부,9,14.56 : 1,55,846.85,832.11,
서강대,2025,학생부교과,학생부교과(지역균형),유럽문화학과,6,18.67 : 1,15,833.04,832.76,
서강대,2025,학생부교과,학생부교과(지역균형),인문학기반자유전공학부,10,17.90 : 1,21,843.52,837.79,
서강대,2025,학생부교과,학생부교과(지역균형),인문학부,12,13.58 : 1,74,836.94,833.61,
서강대,2025,학생부교과,학생부교과(지역균형),중국문화학과,4,16.25 : 1,3,828.83,828.83,
서강대,2025,학생부교과,학생부교과(지역균형),지식융합미디어학부,10,16.30 : 1,35,847.22,842.98,
서강대,2025,학생부종합,학생부종합(기회균형),경영학부,14,12.00 : 1,14,1.74,1.83,
서강대,2025,학생부종합,학생부종합(기회균형),경제학과,8,10.50 : 1,5,1.93,1.93,
서강대,2025,학생부종합,학생부종합(기회균형),사회과학부,5,16.40 : 1,6,1.77,1.81,
서강대,2025,학생부종합,학생부종합(기회균형),유럽문화학과,4,7.50 : 1,2,-,-,
서강대,2025,학생부종합,학생부종합(기회균형),인문학부,7,11.14 : 1,11,1.94,1.96,
서강대,2025,학생부종합,학생부종합(기회균형),중국문화학과,3,8.67 : 1,2,-,-,
서강대,2025,학생부종합,학생부종합(기회균형),지식융합미디어학부,6,16.67 : 1,6,1.97,1.99,
서강대,2025,학생부종합,학생부종합(서강가치),경영학부,5,15.80 : 1,0,1.64,2.96,
서강대,2025,학생부종합,학생부종합(서강가치),경제학과,3,15.33 : 1,0,-,-,
서강대,2025,학생부종합,학생부종합(서강가치),사회과학부,3,30.33 : 1,2,-,-,
서강대,2025,학생부종합,학생부종합(서강가치),인문학부,3,17.67 : 1,0,-,-,
